datetime,close,adj_close
1996-04-02,60.349998,37.854889
1996-04-09,60.189999,37.754517
1996-04-16,60.700001,38.074429
1996-04-23,61.299999,38.450779
1996-04-30,60.09,37.691792
1996-05-07,62.07,38.933746
1996-05-14,63.220001,39.655113
1996-05-21,63.740002,39.981285
1996-05-28,62.75,39.360291
1996-06-04,63.200001,39.642555
1996-06-11,62.580002,39.253654
1996-06-18,62.919998,39.466923
1996-06-25,63.389999,39.761726
1996-07-02,61.23,38.541615
1996-07-09,59.110001,37.207165
1996-07-16,59.490002,37.446377
1996-07-23,59.240002,37.289009
1996-07-30,62.029999,39.045185
1996-08-06,62.580002,39.391392
1996-08-13,62.689999,39.460632
1996-08-20,62.470001,39.322166
1996-08-27,61.369999,38.629768
1996-09-03,62.509998,39.347332
1996-09-10,64.470001,40.581066
1996-09-17,64.709999,40.732124
1996-09-24,64.589996,40.656586
1996-10-01,66.120003,41.761833
1996-10-08,66.169998,41.793415
1996-10-15,66.779999,42.178703
1996-10-22,65.589996,41.427097
1996-10-29,66.519997,42.014488
1996-11-05,68.919998,43.530346
1996-11-12,69.449997,43.865093
1996-11-19,71.360001,45.07148
1996-11-26,71.339996,45.058826
1996-12-03,70.739998,44.679867
1996-12-10,68.050003,42.980858
1996-12-17,69.690002,44.016666
1996-12-24,70.370003,44.976357
1996-12-31,69.82,44.624832
1997-01-07,70.959999,45.353455
1997-01-14,72.57,46.382462
1997-01-21,71.480003,45.685802
1997-01-28,73.540001,47.002422
1997-02-04,73.470001,46.957703
1997-02-11,75.650002,48.351036
1997-02-18,75.839996,48.472462
1997-02-25,74.470001,47.596836
1997-03-04,76.220001,48.715336
1997-03-11,74.589996,47.673519
1997-03-18,74.139999,47.385933
1997-03-25,70.690002,45.180862
1997-04-01,71.169998,45.678646
1997-04-08,69.480003,44.593979
1997-04-15,71.050003,45.601665
1997-04-22,72.230003,46.359009
1997-04-29,77.620003,49.818439
1997-05-06,78.360001,50.293377
1997-05-13,78.010002,50.06876
1997-05-20,79.309998,50.903122
1997-05-27,79.279999,50.88385
1997-06-03,80.870003,51.90435
1997-06-10,83.800003,53.784916
1997-06-17,82.370003,52.867088
1997-06-24,82.730003,53.098175
1997-07-01,85.300003,54.924088
1997-07-08,85.919998,55.323318
1997-07-15,85.400002,54.988518
1997-07-22,87.620003,56.417942
1997-07-29,88.959999,57.280777
1997-08-05,87.75,56.501659
1997-08-12,85.489998,55.046432
1997-08-19,86.220001,55.516502
1997-08-26,84.309998,54.286636
1997-09-02,87.32,56.224781
1997-09-09,86.309998,55.574436
1997-09-16,89.660004,57.731476
1997-09-23,89.209999,57.441696
1997-09-30,91.040001,58.79776
1997-10-07,90.639999,58.539455
1997-10-14,89.470001,57.78376
1997-10-21,82.089996,53.017467
1997-10-28,87.970001,56.815048
1997-11-04,86.339996,55.762314
1997-11-11,88.720001,57.299408
1997-11-18,88.790001,57.344608
1997-11-25,91.449997,59.062538
1997-12-02,92.199997,59.546955
1997-12-09,90.440002,58.410263
1997-12-16,89.540001,57.829018
1997-12-23,88.480003,57.144413
1997-12-30,90.690002,59.273449
1998-01-06,87.199997,56.992378
1998-01-13,89.290001,58.358391
1998-01-20,88.870003,58.083897
1998-01-27,93.010002,60.789711
1998-02-03,93.949997,61.404076
1998-02-10,94.839996,61.985798
1998-02-17,96.559998,63.109932
1998-02-24,97.470001,63.704689
1998-03-03,97.940002,64.011887
1998-03-10,100.489998,65.678528
1998-03-17,102.010002,66.671974
1998-03-24,101.449997,66.305969
1998-03-31,104.040001,68.258476
1998-04-07,103,67.576157
1998-04-14,104.290001,68.422485
1998-04-21,100.860001,66.172104
1998-04-28,104.190002,68.356888
1998-05-05,102.809998,67.451462
1998-05-12,102.800003,67.444931
1998-05-19,103.25,67.740173
1998-05-26,101.470001,66.572319
1998-06-02,103.790001,68.094437
1998-06-09,100.230003,65.75882
1998-06-16,102.68,67.366196
1998-06-23,105.720001,69.360672
1998-06-30,107.510002,70.716705
1998-07-07,108.269997,71.216553
1998-07-14,110.040001,72.380798
1998-07-21,106.620003,70.131241
1998-07-28,103.419998,68.026436
1998-08-04,100.730003,66.257004
1998-08-11,100.830002,66.322792
1998-08-18,101.269997,66.612228
1998-08-25,89.110001,58.613743
1998-09-01,90.699997,59.659588
1998-09-08,95.949997,63.112885
1998-09-15,95.419998,62.764256
1998-09-22,97.5,64.132446
1998-09-29,91.940002,60.643742
1998-10-06,92.830002,61.230762
1998-10-13,98.860001,65.208176
1998-10-20,99.790001,65.821632
1998-10-27,103.480003,68.255501
1998-11-03,105.260002,69.429634
1998-11-10,104.900002,69.192146
1998-11-17,110.75,73.050819
1998-11-24,108.489998,71.56012
1998-12-01,110.760002,73.057419
1998-12-08,106.459999,70.221107
1998-12-15,112.25,74.040222
1998-12-22,113.550003,74.897682
1998-12-29,113.879997,75.668121
1999-01-05,117.230003,77.894058
1999-01-12,115.32,76.624931
1999-01-19,114.480003,76.066818
1999-01-26,118.120003,78.485466
1999-02-02,115.449997,76.711319
1999-02-09,114.220001,75.894066
1999-02-16,118.139999,78.498734
1999-02-23,114.839996,76.305992
1999-03-02,119.209999,79.209709
1999-03-09,121.529999,80.751213
1999-03-16,120.589996,80.126633
1999-03-23,121.089996,80.458824
1999-03-30,122.120003,81.636726
1999-04-06,125.620003,83.976448
1999-04-13,119.230003,79.704758
1999-04-20,125.760002,84.070045
1999-04-27,125.279999,83.749176
1999-05-04,123.989998,82.886803
1999-05-11,123.949997,82.860062
1999-05-18,120.93,80.841217
1999-05-25,120.529999,80.57383
1999-06-01,123.599998,82.626099
1999-06-08,119.879997,80.139282
1999-06-15,124.989998,83.555321
1999-06-22,122.989998,82.218292
1999-06-29,128.550003,86.203812
1999-07-06,129.320007,86.720154
1999-07-13,130.119995,87.256668
1999-07-20,124.589996,83.548317
1999-07-27,122.800003,82.347992
1999-08-03,120.07,80.517265
1999-08-10,123.169998,82.596054
1999-08-17,125.910004,84.433464
1999-08-24,122.589996,82.207138
1999-08-31,125.699997,84.292664
1999-09-07,124.529999,83.508125
1999-09-14,123.739998,82.978294
1999-09-21,118.550003,79.497971
1999-09-28,120.580002,81.098511
1999-10-05,123.43,83.015305
1999-10-12,115.940002,77.977798
1999-10-19,119.610001,80.446091
1999-10-26,125.230003,84.225975
1999-11-02,127.379997,85.671974
1999-11-09,129.050003,86.795181
1999-11-16,131.529999,88.463104
1999-11-23,130.350006,87.669525
1999-11-30,131.839996,88.671654
1999-12-07,131.229996,88.261353
1999-12-14,131.520004,88.456421
1999-12-21,134.199997,90.258888
1999-12-28,134.039993,90.798897
2000-01-04,134.300003,90.975037
2000-01-11,135.009995,91.455963
2000-01-18,129.149994,87.486366
2000-01-25,128.520004,87.059631
2000-02-01,131.279999,88.929214
2000-02-08,128.169998,86.82254
2000-02-15,124.150002,84.099373
2000-02-22,124.379997,84.255157
2000-02-29,128.410004,86.985161
2000-03-07,127.720001,86.517693
2000-03-14,134.5,91.110497
2000-03-21,140.399994,95.107178
2000-03-28,138.770004,94.203384
2000-04-04,138.669998,94.13549
2000-04-11,129.190002,87.700043
2000-04-18,131.830002,89.492195
2000-04-25,135.389999,91.908882
2000-05-02,131.369995,89.179901
2000-05-09,134.029999,90.985649
2000-05-16,129.309998,87.781509
2000-05-23,127.230003,86.369514
2000-05-30,135.539993,92.010712
2000-06-06,133.559998,90.666603
2000-06-13,137.289993,93.198692
2000-06-20,134.160004,91.073891
2000-06-27,135.550003,92.230591
2000-07-04,136.179993,92.659248
2000-07-11,139.399994,94.850174
2000-07-18,135.179993,91.978828
2000-07-25,132.149994,89.917168
2000-08-01,136.669998,92.992653
2000-08-08,137.850006,93.79557
2000-08-15,138.610001,94.312653
2000-08-22,139.970001,95.237999
2000-08-29,140.619995,95.680275
2000-09-05,137.720001,93.707077
2000-09-12,133.619995,90.917358
2000-09-19,132.789993,90.352646
2000-09-26,132.559998,90.411972
2000-10-03,129.440002,88.284027
2000-10-10,126.919998,86.565231
2000-10-17,128.880005,87.902054
2000-10-24,129.179993,88.106667
2000-10-31,132.309998,90.241463
2000-11-07,124.879997,85.173866
2000-11-14,124.120003,84.65551
2000-11-21,124.720001,85.064713
2000-11-28,122.550003,83.584702
2000-12-05,127.720001,87.110878
2000-12-12,122.43,83.502884
2000-12-19,120.519997,82.200142
2000-12-26,121.860001,83.375526
2001-01-02,119.660004,81.870308
2001-01-09,121.75,83.300293
2001-01-16,124.019997,84.853378
2001-01-23,126,86.208061
2001-01-30,125.110001,85.599159
2001-02-06,122.910004,84.093948
2001-02-13,120.300003,82.308174
2001-02-20,117.18,80.173508
2001-02-27,114.800003,78.545128
2001-03-06,109.160004,74.68631
2001-03-13,108.029999,73.913132
2001-03-20,106.360001,72.965454
2001-03-27,105.739998,72.540115
2001-04-03,105.019997,72.04615
2001-04-10,108.910004,74.714836
2001-04-17,113.040001,77.548073
2001-04-24,115.389999,79.160248
2001-05-01,116.709999,80.065773
2001-05-08,115.419998,79.180817
2001-05-15,121.360001,83.255798
2001-05-22,118.139999,81.046761
2001-05-29,117.190002,80.395103
2001-06-05,116.029999,79.599281
2001-06-12,111.809998,76.704269
2001-06-19,112.470001,77.157043
2001-06-26,114.150002,78.501617
2001-07-03,110.709999,76.135872
2001-07-10,111.07,76.383492
2001-07-17,110.010002,75.65451
2001-07-24,111.269997,76.521042
2001-07-31,110.940002,76.294083
2001-08-07,110.139999,75.743912
2001-08-14,108.330002,74.499168
2001-08-21,109.059998,75.001198
2001-08-28,104.870003,72.119675
2001-09-04,101.099998,69.527069
2001-09-11,96.150002,66.122894
2001-09-18,92.550003,63.647163
2001-09-25,95.82,66.128151
2001-10-02,98.059998,67.674072
2001-10-09,100.620003,69.440796
2001-10-16,100.620003,69.440796
2001-10-23,99.550003,68.7024
2001-10-30,101.849998,70.289589
2001-11-06,103.32,71.304138
2001-11-13,106.389999,73.422844
2001-11-20,106.980003,73.830032
2001-11-27,104.470001,72.097816
2001-12-04,105.440002,72.767197
2001-12-11,104.940002,72.422142
2001-12-18,105.919998,73.098495
2001-12-25,105.889999,73.077766
2002-01-01,107.449997,74.421906
2002-01-08,105.050003,72.759621
2002-01-15,104.059998,72.073921
2002-01-22,104.559998,72.420242
2002-01-29,101.029999,69.975273
2002-02-05,102.68,71.118111
2002-02-12,102.010002,70.654068
2002-02-19,102.5,70.993462
2002-02-26,106.660004,73.874779
2002-03-05,108.019997,74.816704
2002-03-12,107.800003,74.664337
2002-03-19,104.400002,72.309471
2002-03-26,105.769997,73.457954
2002-04-02,103.849998,72.124504
2002-04-09,101.769997,70.679924
2002-04-16,102.260002,71.020218
2002-04-23,98.360001,68.311661
2002-04-30,97.199997,67.506042
2002-05-07,99.269997,68.943642
2002-05-14,100.93,70.096512
2002-05-21,100.190002,69.582611
2002-05-28,96.220001,66.825462
2002-06-04,95.339996,66.214249
2002-06-11,95.860001,66.575394
2002-06-18,91.550003,63.582062
2002-06-25,89.370003,62.268681
2002-07-02,90.190002,62.840069
2002-07-09,84.75,59.049721
2002-07-16,75.769997,52.792854
2002-07-23,83.089996,57.893093
2002-07-30,77.169998,53.768345
2002-08-06,83.610001,58.255421
2002-08-13,87.989998,61.307171
2002-08-20,87.760002,61.146969
2002-08-27,84.830002,59.105476
2002-09-03,83.650002,58.283257
2002-09-10,82.589996,57.544701
2002-09-17,77.279999,53.844986
2002-09-24,75.260002,52.437538
2002-10-01,72.5,50.738503
2002-10-08,77.730003,54.398685
2002-10-15,83.120003,58.170799
2002-10-22,82.239998,57.554958
2002-10-29,83.949997,58.751671
2002-11-05,81.019997,56.701145
2002-11-12,83.309998,58.303791
2002-11-19,86.330002,60.417324
2002-11-26,86.519997,60.55027
2002-12-03,82.610001,57.813873
2002-12-10,84.339996,59.02462
2002-12-17,83.160004,58.198814
2002-12-24,81.099998,56.757145
2002-12-31,85.699997,60.283485
2003-01-07,85.480003,60.128731
2003-01-14,83.239998,58.553036
2003-01-21,78.230003,55.028919
2003-01-28,79.440002,55.880047
2003-02-04,77.239998,54.33252
2003-02-11,77.18,54.290321
2003-02-18,76.989998,54.156662
2003-02-25,77.239998,54.33252
2003-03-04,74.739998,52.57394
2003-03-11,79.900002,56.203621
2003-03-18,80.040001,56.302109
2003-03-25,78.269997,55.057045
2003-04-01,81.239998,57.360115
2003-04-08,81.779999,57.741375
2003-04-15,82.410004,58.186195
2003-04-22,84.529999,59.683056
2003-04-29,85.639999,60.466763
2003-05-06,87.389999,61.702362
2003-05-13,85.199997,60.156113
2003-05-20,86.349998,60.968075
2003-05-27,89.510002,63.199196
2003-06-03,90.370003,63.806404
2003-06-10,93.620003,66.101112
2003-06-17,90.639999,63.997051
2003-06-24,90.019997,63.766876
2003-07-01,92.800003,65.736153
2003-07-08,92.790001,65.729065
2003-07-15,90.480003,64.092751
2003-07-22,92.120003,65.254478
2003-07-29,90.900002,64.390259
2003-08-05,90.739998,64.276901
2003-08-12,92.559998,65.566139
2003-08-19,92.010002,65.176506
2003-08-26,93.360001,66.132851
2003-09-02,95.589996,67.712463
2003-09-09,94.059998,66.62867
2003-09-16,94.809998,67.159973
2003-09-23,92.980003,65.863655
2003-09-30,95.559998,67.954224
2003-10-07,96.620003,68.708
2003-10-14,96.580002,68.67955
2003-10-21,95.330002,67.790642
2003-10-28,97.949997,69.653778
2003-11-04,96.900002,68.907104
2003-11-11,96.629997,68.715111
2003-11-18,97.43,69.283981
2003-11-25,99.129997,70.492928
2003-12-02,99.099998,70.471573
2003-12-09,99.010002,70.407562
2003-12-16,101.339996,72.064491
2003-12-23,102.440002,72.846687
2003-12-30,103.629997,74.035919
2004-01-06,104.129997,74.393097
2004-01-13,105.300003,75.229012
2004-01-20,106.739998,76.25779
2004-01-27,104.919998,74.95752
2004-02-03,105.389999,75.293312
2004-02-10,106,75.729141
2004-02-17,105.57,75.421898
2004-02-24,107.010002,76.450676
2004-03-02,106.230003,75.89344
2004-03-09,102.32,73.100014
2004-03-16,101.489998,72.507057
2004-03-23,103.660004,74.057365
2004-03-30,106.269997,76.188919
2004-04-06,105.809998,75.859093
2004-04-13,104.949997,75.24247
2004-04-20,104.93,75.22821
2004-04-27,103.309998,74.066757
2004-05-04,100.529999,72.073654
2004-05-11,100.330002,71.930275
2004-05-18,101.400002,72.697411
2004-05-25,103.760002,74.389397
2004-06-01,105.639999,75.737213
2004-06-08,104.269997,74.755043
2004-06-15,104.739998,75.091988
2004-06-22,104.709999,75.07048
2004-06-29,104,74.809158
2004-07-06,103.019997,74.104179
2004-07-13,101.779999,73.212273
2004-07-20,100.230003,72.097321
2004-07-27,102.370003,73.63665
2004-08-03,98.559998,70.896049
2004-08-10,99.940002,71.888695
2004-08-17,101.489998,73.003654
2004-08-24,101.839996,73.255424
2004-08-31,103.220001,74.248062
2004-09-07,104.400002,75.09687
2004-09-14,104.059998,74.852287
2004-09-21,101.949997,73.334518
2004-09-28,104.910004,75.765884
2004-10-05,103.949997,75.072563
2004-10-12,103,74.386497
2004-10-19,101.230003,73.108185
2004-10-26,104.580002,75.52755
2004-11-02,107.800003,77.853035
2004-11-09,109.629997,79.174683
2004-11-16,109.050003,78.755791
2004-11-23,109.209999,78.871353
2004-11-30,110.330002,79.680206
2004-12-07,111.160004,80.279617
2004-12-14,110.809998,80.02684
2004-12-21,110.970001,80.142426
2004-12-28,110.730003,80.564873
2005-01-04,109.690002,79.808235
2005-01-11,109.18,79.437149
2005-01-18,107.269997,78.047485
2005-01-25,108.900002,79.233459
2005-02-01,110.839996,80.644928
2005-02-08,111.330002,81.001442
2005-02-15,110.940002,80.717697
2005-02-22,111.18,80.892319
2005-03-01,113.230003,82.383842
2005-03-08,111.580002,81.183357
2005-03-15,109.449997,79.633575
2005-03-22,108.169998,78.702309
2005-03-29,108.379997,79.169304
2005-04-05,108.879997,79.534554
2005-04-12,105.650002,77.175117
2005-04-19,107.150002,78.270844
2005-04-26,107.190002,78.300041
2005-05-03,108.760002,79.446884
2005-05-10,107.639999,78.628777
2005-05-17,110.279999,80.55722
2005-05-24,110.769997,80.915146
2005-05-31,110.690002,80.856735
2005-06-07,111.050003,81.119675
2005-06-14,112.470001,82.15696
2005-06-21,109.720001,80.148132
2005-06-28,110.110001,80.738319
2005-07-05,112.449997,82.454132
2005-07-12,112.620003,82.578842
2005-07-19,113.360001,83.121422
2005-07-26,113.989998,83.583359
2005-08-02,112.889999,82.776787
2005-08-09,113.970001,83.568703
2005-08-16,112.889999,82.776787
2005-08-23,112.040001,82.153511
2005-08-30,112.620003,82.578842
2005-09-06,114.730003,84.125961
2005-09-13,113.889999,83.510033
2005-09-20,111.959999,82.094841
2005-09-27,113,83.249992
2005-10-04,109.43,80.619888
2005-10-11,109.699997,80.818794
2005-10-18,110.589996,81.47448
2005-10-25,111.300003,81.997566
2005-11-01,112.809998,83.110008
2005-11-08,113.910004,83.920418
2005-11-15,115.900002,85.386475
2005-11-22,116.169998,85.585403
2005-11-29,116.660004,85.946404
2005-12-06,116.540001,85.858017
2005-12-13,116.519997,85.843246
2005-12-20,117.379997,86.476845
2005-12-27,114.919998,84.664482
2006-01-03,118.839996,88.006691
2006-01-10,118.620003,87.843796
2006-01-17,116.440002,86.229347
2006-01-24,118.43,87.703079
2006-01-31,116.629997,86.370071
2006-02-07,116.5,86.273827
2006-02-14,118.800003,87.977104
2006-02-21,119.510002,88.502884
2006-02-28,118.080002,87.443893
2006-03-07,118.699997,87.903015
2006-03-14,120.150002,88.976845
2006-03-21,119.830002,89.101677
2006-03-28,119.519997,88.871147
2006-04-04,119.459999,88.826553
2006-04-11,118.440002,88.068115
2006-04-18,120.559998,89.64447
2006-04-25,120.330002,89.473419
2006-05-02,122.160004,90.834175
2006-05-09,119.470001,88.833984
2006-05-16,116.510002,86.633011
2006-05-23,118.209999,87.897087
2006-05-30,116.900002,86.922997
2006-06-06,114.260002,84.959999
2006-06-13,114.650002,85.249969
2006-06-20,115.160004,85.629196
2006-06-27,117.93,88.055824
2006-07-04,116.779999,87.197174
2006-07-11,113.769997,84.949615
2006-07-18,116.220001,86.779015
2006-07-25,117.699997,87.884109
2006-08-01,117.68,87.869171
2006-08-08,117.059998,87.406235
2006-08-15,119.809998,89.459587
2006-08-22,120.220001,89.765747
2006-08-29,121.150002,90.460136
2006-09-05,120.120003,89.691048
2006-09-12,122.160004,91.21431
2006-09-19,122.139999,91.199364
2006-09-26,122.620003,91.950005
2006-10-03,124.470001,93.337288
2006-10-10,126.18,94.61956
2006-10-17,126.93,95.181976
2006-10-24,127.040001,95.264481
2006-10-31,127.269997,95.436943
2006-11-07,127.779999,95.819366
2006-11-14,129.320007,96.974174
2006-11-21,127.629997,95.706879
2006-11-28,130.220001,97.649086
2006-12-05,130.630005,97.956505
2006-12-12,131.539993,98.638901
2006-12-19,130.509995,97.866524
2006-12-26,130.589996,97.926537
2007-01-02,130.149994,98.085068
2007-01-09,131.809998,99.336128
2007-01-16,131.110001,98.808563
2007-01-23,130.899994,98.650299
2007-01-30,133.389999,100.526848
2007-02-06,132.199997,99.630043
2007-02-13,134.320007,101.22773
2007-02-20,133.820007,100.850891
2007-02-27,126.919998,95.650887
2007-03-06,129.970001,97.94944
2007-03-13,129.600006,97.670601
2007-03-20,132.330002,99.727997
2007-03-27,131.169998,99.265488
2007-04-03,133.089996,100.718475
2007-04-10,135.300003,102.390953
2007-04-17,136.449997,103.261261
2007-04-24,136.610001,103.382332
2007-05-01,139.169998,105.319633
2007-05-08,138.679993,104.948837
2007-05-15,140.759995,106.522919
2007-05-22,139.919998,105.887238
2007-05-29,142.149994,107.574821
2007-06-05,139.429993,105.516403
2007-06-12,141.490005,107.075394
2007-06-19,137.880005,104.343483
2007-06-26,139.910004,106.31031
2007-07-03,141.119995,107.229744
2007-07-10,142.770004,108.483459
2007-07-17,142.089996,107.966774
2007-07-24,135.869995,103.240517
2007-07-31,135.350006,102.845444
2007-08-07,134.080002,101.880432
2007-08-14,133.460007,101.409279
2007-08-21,135.440002,102.913803
2007-08-28,136.160004,103.460907
2007-09-04,134.190002,101.963997
2007-09-11,136.539993,103.749619
2007-09-18,139.75,106.188766
2007-09-25,142.479996,108.743065
2007-10-02,143.059998,109.185753
2007-10-09,142.729996,108.933899
2007-10-16,138.830002,105.957359
2007-10-23,142.050003,108.414917
2007-10-30,138.529999,105.728401
2007-11-06,132.800003,101.355141
2007-11-13,132.350006,101.011726
2007-11-20,129.970001,99.195244
2007-11-27,136.050003,103.835594
2007-12-04,140.160004,106.97245
2007-12-11,133.720001,102.057343
2007-12-18,137.690002,105.087318
2007-12-25,135.149994,103.724678
2008-01-01,130.369995,100.056129
2008-01-08,130.440002,100.109856
2008-01-15,122.07,93.686058
2008-01-22,124.720001,95.719864
2008-01-29,127.230003,97.646225
2008-02-05,123.489998,94.775871
2008-02-12,124.550003,95.589386
2008-02-19,126.639999,97.19342
2008-02-26,122.949997,94.361412
2008-03-04,117.690002,90.324455
2008-03-11,118.040001,90.593094
2008-03-18,124.82,95.796623
2008-03-25,121.75,93.440483
2008-04-01,126.360001,97.449989
2008-04-08,122.349998,94.357422
2008-04-15,127.889999,98.629959
2008-04-22,128.649994,99.21608
2008-04-29,129.720001,100.041237
2008-05-06,129.449997,99.832993
2008-05-13,131.669998,101.545105
2008-05-20,127.019997,97.959
2008-05-27,127.959999,98.683922
2008-06-03,125.839996,97.048973
2008-06-10,125.730003,96.964119
2008-06-17,121.870003,93.987236
2008-06-24,117.830002,90.871544
2008-07-01,115.32,89.352448
2008-07-08,113.169998,87.686562
2008-07-15,116.120003,89.972305
2008-07-22,113.760002,88.143753
2008-07-29,115.160004,89.228493
2008-08-05,120.459999,93.33506
2008-08-12,118.07,91.483223
2008-08-19,117.019997,90.669647
2008-08-26,118.540001,91.847374
2008-09-02,117.230003,90.832344
2008-09-09,110.360001,85.509331
2008-09-16,111.709999,86.555351
2008-09-23,101.849998,78.915627
2008-09-30,97.330002,75.852303
2008-10-07,92.459999,72.056938
2008-10-14,90.82,70.778839
2008-10-21,78.25,60.982632
2008-10-28,89.120003,69.453995
2008-11-04,84.889999,66.15741
2008-11-11,78.629997,61.27879
2008-11-18,78.779999,61.395679
2008-11-25,75.540001,58.870644
2008-12-02,84.25,65.658638
2008-12-09,80.489998,62.728348
2008-12-16,80.779999,62.954376
2008-12-23,79.970001,62.323112
2008-12-30,85.349998,67.099373
2009-01-06,80.139999,63.003452
2009-01-13,78.300003,61.556919
2009-01-20,77.059998,60.582008
2009-01-27,76.050003,59.787998
2009-02-03,80.25,63.089931
2009-02-10,76.330002,60.008152
2009-02-17,68.720001,54.025425
2009-02-24,64.830002,50.967228
2009-03-03,62.650002,49.253384
2009-03-10,69.839996,54.905926
2009-03-17,76.239998,59.937382
2009-03-24,72.489998,56.989285
2009-03-31,76.919998,60.898365
2009-04-07,79.110001,62.632206
2009-04-14,76.709999,60.732121
2009-04-21,79.040001,62.576782
2009-04-28,83.639999,66.218689
2009-05-05,83.910004,66.432419
2009-05-12,84.029999,66.527443
2009-05-19,81.980003,64.904442
2009-05-26,87.169998,69.01339
2009-06-02,86.900002,68.799637
2009-06-09,85.510002,67.699165
2009-06-16,82.709999,65.482368
2009-06-23,85.440002,67.643738
2009-06-30,82.839996,65.93206
2009-07-07,83.099998,66.138985
2009-07-14,87.739998,69.83194
2009-07-21,90.629997,72.132072
2009-07-28,92.540001,73.652214
2009-08-04,92.989998,74.010399
2009-08-11,90.550003,72.06842
2009-08-18,94.839996,75.482796
2009-08-25,94.419998,75.148521
2009-09-01,94.07,74.869957
2009-09-08,97.150002,77.321373
2009-09-15,98.589996,78.467445
2009-09-22,97.980003,77.981926
2009-09-29,95.919998,76.724716
2009-10-06,99.269997,79.404305
2009-10-13,101.279999,81.012039
2009-10-20,98.449997,78.748383
2009-10-27,96.25,76.988663
2009-11-03,100.959999,80.756111
2009-11-10,102.519997,82.003891
2009-11-17,102.279999,81.811951
2009-11-24,101.349998,81.068039
2009-12-01,102.080002,81.65197
2009-12-08,103.139999,82.499832
2009-12-15,103.150002,82.507828
2009-12-22,103.809998,83.035744
2009-12-29,104.32,83.974091
2010-01-05,105.660004,85.052742
2010-01-12,104.669998,84.255814
2010-01-19,101.059998,81.349876
2010-01-26,100.379997,80.802513
2010-02-02,97.449997,78.443924
2010-02-09,99.25,79.892891
2010-02-16,102.300003,82.348068
2010-02-23,103.059998,82.959808
2010-03-02,105.209999,84.690506
2010-03-09,106.360001,85.616203
2010-03-16,107.790001,86.767319
2010-03-23,108.07,86.992691
2010-03-30,109.400002,88.421471
2010-04-06,110.290001,89.140816
2010-04-13,110.389999,89.221642
2010-04-20,111.739998,90.312767
2010-04-27,110.860001,89.601517
2010-05-04,106.989998,86.473633
2010-05-11,104.970001,84.840981
2010-05-18,99.160004,80.145119
2010-05-25,100.68,81.373611
2010-06-01,97.110001,78.48822
2010-06-08,100.779999,81.454453
2010-06-15,102.980003,83.23259
2010-06-22,98.93,79.959229
2010-06-29,94.169998,76.500526
2010-07-06,99.389999,80.741104
2010-07-13,98.709999,80.18869
2010-07-20,102.760002,83.478783
2010-07-27,103.790001,84.315514
2010-08-03,104.010002,84.49424
2010-08-10,99.620003,80.927917
2010-08-17,98.550003,80.058716
2010-08-24,96.910004,78.726448
2010-08-31,102.07,82.918251
2010-09-07,103.739998,84.274895
2010-09-14,105.690002,85.859016
2010-09-21,105.120003,85.395981
2010-09-28,104.68,85.469475
2010-10-05,107.339996,87.641304
2010-10-12,109.129997,89.102806
2010-10-19,109.239998,89.192635
2010-10-26,109.139999,89.11097
2010-11-02,112.779999,92.082977
2010-11-09,110.5,90.221405
2010-11-16,110.57,90.278549
2010-11-23,109.699997,89.568214
2010-11-30,113,92.262566
2010-12-07,114.660004,93.617973
2010-12-14,115.279999,94.124184
2010-12-21,115.790001,94.540581
2010-12-28,117.129997,96.042267
2011-01-04,117,95.935699
2011-01-11,119.18,97.723206
2011-01-18,118.980003,97.559196
2011-01-25,118.550003,97.206635
2011-02-01,121.629997,99.732109
2011-02-08,122.949997,100.814438
2011-02-15,123.989998,101.667213
2011-02-22,122.599998,100.527473
2011-03-01,121.050003,99.256531
2011-03-08,119.849998,98.272598
2011-03-15,120.040001,98.428383
2011-03-22,120.639999,98.920349
2011-03-29,122.779999,101.100578
2011-04-05,122.059998,100.507721
2011-04-12,120.300003,99.058495
2011-04-19,123.080002,101.347641
2011-04-26,125.5,103.340309
2011-05-03,124.169998,102.245163
2011-05-10,122.709999,101.042961
2011-05-17,121.650002,100.170128
2011-05-24,122.980003,101.265297
2011-05-31,118.860001,97.872742
2011-06-07,117.599998,96.835258
2011-06-14,118.230003,97.354012
2011-06-21,117.870003,97.057549
2011-06-28,123.410004,102.078926
2011-07-05,121.610001,100.590034
2011-07-12,120.330002,99.531288
2011-07-19,123.309998,101.996223
2011-07-26,118.660004,98.149933
2011-08-02,103.279999,85.428345
2011-08-09,111.199997,91.979378
2011-08-16,103.809998,85.866737
2011-08-23,111.82,92.492218
2011-08-30,108.529999,89.770866
2011-09-06,107.489998,88.910652
2011-09-13,111.410004,92.153091
2011-09-20,107.050003,88.546715
2011-09-27,101.220001,84.15625
2011-10-04,110.110001,91.547569
2011-10-11,110.690002,92.029785
2011-10-18,115.629997,96.137016
2011-10-25,115.550003,96.070488
2011-11-01,116.32,96.710686
2011-11-08,115.559998,96.078819
2011-11-15,110.199997,91.622368
2011-11-22,110.199997,91.622368
2011-11-29,116.230003,96.635841
2011-12-06,114.360001,95.081116
2011-12-13,111.529999,92.728157
2011-12-20,116.470001,96.835403
2011-12-27,115.800003,96.826004
2012-01-03,117.989998,98.65715
2012-01-10,118.779999,99.317696
2012-01-17,121.279999,101.408066
2012-01-24,121.019997,101.190689
2012-01-31,123.959999,103.648956
2012-02-07,124.720001,104.284424
